,old_index,postcode,consumption,generation,supply_area_id,supply_area_name,tennet_id,RNB_postcode
1322,108987,5625VR,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1323,108988,5625WE,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1324,108989,5625WS,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1325,108990,5626AB,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1326,108991,5626AR,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1327,108992,5626BC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1328,108993,5626BN,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1329,108994,5626CA,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1330,108995,5626DC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1331,108996,5626DM,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1332,108997,5626DX,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1333,108998,5626GE,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1334,108999,5626GP,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1335,109000,5626HD,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1336,109001,5626HN,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1337,109002,5627AC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1338,109003,5627BG,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1339,109004,5627BS,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1340,109005,5627CC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1341,109006,5627CM,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1342,109007,5627CX,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1343,109008,5627DH,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1344,109009,5627DS,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1345,109010,5627EL,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1346,109011,5627EX,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1347,109012,5627GH,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1348,109013,5627GS,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1349,109014,5627HC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1350,109015,5627HM,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1351,109016,5627HX,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1352,109017,5627JH,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1353,109018,5627JS,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1354,109019,5627KC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1355,109020,5627KM,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1356,109021,5627KX,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1357,109022,5627LH,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1358,109023,5627LS,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1359,109024,5627MC,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1360,109025,5627MN,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1361,109026,5627NA,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1362,109027,5627NK,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1363,109028,5627NV,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1364,109029,5627PH,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1365,109030,5627PV,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1366,109031,5627RH,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1367,109032,5627TB,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1368,109033,5627TN,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1369,109034,5627VA,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1370,109035,5627VK,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1371,109036,5627WB,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1372,109037,5627WN,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1373,109038,5629CE,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1374,109039,5629CP,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1375,109040,5629GE,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1376,109041,5629GP,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1377,109042,5629HA,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1378,109043,5629HM,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1379,109048,5652AN,2,0,EHVN,EHVN Eindhoven Noord,Station Eindhoven Noord 150 kV,Enexis
1380,129682,5611BD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1381,129683,5611HJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1382,129684,5611HT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1383,129685,5611JD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1384,129686,5611JN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1385,129687,5611JZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1386,129688,5611KM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1387,129689,5611KX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1388,129690,5615DA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1389,129691,5615GB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1390,129692,5615HA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1391,129693,5615HK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1392,129694,5615JC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1393,129695,5615JM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1394,129696,5615KB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1395,129697,5615KL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1396,129698,5615KW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1397,129699,5615LJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1398,129700,5615NE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1399,129701,5615NP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1400,129702,5615PH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1401,129703,5615PS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1402,129704,5615RC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1403,129705,5615SH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1404,129706,5615ST,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1405,129707,5616AD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1406,129708,5616AP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1407,129709,5616BC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1408,129710,5616BM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1409,129711,5616BX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1410,129712,5616CH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1411,129713,5616CS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1412,129714,5616DG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1413,129715,5616EK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1414,129716,5616EV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1415,129717,5616GJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1416,129718,5616GT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1417,129719,5616HE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1418,129720,5616HP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1419,129721,5616JB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1420,129722,5616JL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1421,129723,5616JW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1422,129724,5616KH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1423,129725,5616KS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1424,129726,5616LG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1425,129727,5616LR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1426,129728,5616NC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1427,129729,5616NM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1428,129730,5616NX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1429,129731,5616PH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1430,129732,5616PS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1431,129733,5616RH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1432,129734,5616RS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1433,129735,5616SE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1434,129736,5616SP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1435,129737,5616TB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1436,129738,5616TW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1437,129739,5651AK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1438,129740,5651BB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1439,129741,5651BL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1440,129742,5651CC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1441,129743,5651CM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1442,129744,5651EA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1443,129745,5651EK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1444,129746,5651EW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1445,129747,5651LX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1446,129748,5652AH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1447,129749,5652AS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1448,129750,5652BG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1449,129751,5652CG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1450,129752,5652CR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1451,129753,5652EH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1452,129754,5652ES,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1453,129755,5652GE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1454,129756,5652GP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1455,129757,5652HB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1456,129758,5652JC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1457,129759,5652JM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1458,129760,5652JX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1459,129761,5652LB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1460,129762,5652LL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1461,129763,5652LW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1462,129764,5652NJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1463,129765,5652NT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1464,129766,5652PD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1465,129767,5652RB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1466,129768,5652RL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1467,129769,5652SC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1468,129770,5652SN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1469,129771,5652VH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1470,129772,5652XA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1471,129773,5652XK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1472,129774,5653AB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1473,129775,5653AL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1474,129776,5653AW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1475,129777,5653BG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1476,129778,5653BR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1477,129779,5653CB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1478,129780,5653EG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1479,129781,5653ER,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1480,129782,5653GB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1481,129783,5653HJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1482,129784,5653HT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1483,129785,5653JD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1484,129786,5653JR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1485,129787,5653KE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1486,129788,5653KS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1487,129789,5653LD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1488,129790,5653LN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1489,129791,5653MA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1490,129792,5653ML,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1491,129793,5653NS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1492,129794,5653PC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1493,129795,5653PM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1494,129796,5653PX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1495,129797,5653RL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1496,129798,5654AG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1497,129799,5654AR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1498,129800,5654BB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1499,129801,5654BL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1500,129802,5654BZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1501,129803,5654CZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1502,129804,5654DJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1503,129805,5654DT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1504,129806,5654EE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1505,129807,5654GD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1506,129808,5654HB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1507,129809,5654HN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1508,129810,5654HZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1509,129811,5654JJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1510,129812,5654KG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1511,129813,5654KR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1512,129814,5654LD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1513,129815,5654LN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1514,129816,5654LZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1515,129817,5654ND,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1516,129818,5654NN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1517,129819,5654PA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1518,129820,5654PK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1519,129821,5654PX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1520,129822,5654RH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1521,129823,5654RS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1522,129824,5654SE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1523,129825,5654SP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1524,129826,5655AE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1525,129827,5655AP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1526,129828,5655BD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1527,129829,5655BN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1528,129830,5655CC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1529,129831,5655CM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1530,129832,5655EL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1531,129833,5655EW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1532,129834,5655HD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1533,129835,5655HN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1534,129836,5655HZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1535,129837,5655JJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1536,129838,5655JT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1537,129839,5656AE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1538,129840,5657AW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1539,129841,5657GA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1540,129842,5658EK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1541,129843,5658EW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1542,129844,5658GH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1543,129845,5658GT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1544,129846,5658HG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1545,129847,5658HW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1546,129848,5658LB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1547,129849,5658LN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1548,129850,5658NM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1549,129851,5658PK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1550,129852,5658RG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1551,129853,5658SC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1552,129854,5658SR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1553,129986,5611BE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1554,129987,5611GD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1555,129988,5611HA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1556,129989,5611HK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1557,129990,5611HV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1558,129991,5611JE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1559,129992,5611JP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1560,129993,5611KA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1561,129994,5611KN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1562,129995,5611KZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1563,129996,5615DB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1564,129997,5615GC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1565,129998,5615HB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1566,129999,5615HL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1567,130000,5615JD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1568,130001,5615JN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1569,130002,5615KC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1570,130003,5615KM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1571,130004,5615LA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1572,130005,5615LK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1573,130006,5615NG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1574,130007,5615NZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1575,130008,5615PJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1576,130009,5615PT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1577,130010,5615RD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1578,130011,5615SJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1579,130012,5615SV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1580,130013,5616AE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1581,130014,5616AT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1582,130015,5616BD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1583,130016,5616BN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
1584,130017,5616BZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
