buurtcode,buurtnaam,wijkcode,gemeentecode,gemeentenaam,indelingswijzigingWijkenEnBuurten,water,meestVoorkomendePostcode,dekkingspercentage,omgevingsadressendichtheid,stedelijkheidAdressenPerKm2,bevolkingsdichtheidInwonersPerKm2,aantalInwoners,mannen,vrouwen,percentagePersonen0Tot15Jaar,percentagePersonen15Tot25Jaar,percentagePersonen25Tot45Jaar,percentagePersonen45Tot65Jaar,percentagePersonen65JaarEnOuder,percentageOngehuwd,percentageGehuwd,percentageGescheid,percentageVerweduwd,geboorteTotaal,geboortesPer1000Inwoners,sterfteTotaal,sterfteRelatief,aantalHuishoudens,percentageEenpersoonshuishoudens,percentageHuishoudensZonderKinderen,percentageHuishoudensMetKinderen,gemiddeldeHuishoudsgrootte,percentageMetHerkomstlandNederland,percentageMetHerkomstlandUitEuropaExclNl,percentageMetHerkomstlandBuitenEuropa,percentageGebInNlMetHerkomstlandNederland,percGebInNlMetHerkomstlandInEuropaExNl,percGebInNlMetHerkomstlandBuitenEuropa,percGebBuitenNlMetHerkomstlndInEuropaExNl,percGebBuitenNlMetHerkomstlndBuitenEuropa,aantalBedrijvenLandbouwBosbouwVisserij,aantalBedrijvenNijverheidEnergie,aantalBedrijvenHandelEnHoreca,aantalBedrijvenVervoerInformatieCommunicatie,aantalBedrijvenFinancieelOnroerendGoed,aantalBedrijvenZakelijkeDienstverlening,aantalBedrijvenOverheidOnderwijsEnZorg,aantalBedrijvenCultuurRecreatieOverige,aantalBedrijfsvestigingen,woningvoorraad,gemiddeldeWoningwaarde,percentageEengezinswoning,percentageMeergezinswoning,percentageBewoond,percentageKoopwoningen,percentageHuurwoningen,percHuurwoningenInBezitWoningcorporaties,percHuurwoningenInBezitOverigeVerhuurders,percentageWoningenMetEigendomOnbekend,percentageBouwjaarklasseTot2000,percentageBouwjaarklasseVanaf2000,percentageLeegstandWoningen,gemiddeldGasverbruikTotaal,gemiddeldGasverbruikAppartement,gemiddeldGasverbruikTussenwoning,gemiddeldGasverbruikHoekwoning,gemiddeldGasverbruik2Onder1KapWoning,gemiddeldGasverbruikVrijstaandeWoning,gemiddeldGasverbruikHuurwoning,gemiddeldGasverbruikkoopwoning,gemiddeldElektriciteitsverbruikTotaal,gemiddeldElektriciteitsverbruikAppartement,gemiddeldElektriciteitsverbruikTussenwoning,gemiddeldElektriciteitsverbruikHoekwoning,gemElektriciteitsverbruik2Onder1KapWoning,gemElektriciteitsverbruikVrijstaandeWoning,gemiddeldElektriciteitsverbruikHuurwoning,gemiddeldElektriciteitsverbruikkoopwoning,percentageWoningenMetStadsverwarming,opleidingsniveauLaag,opleidingsniveauMiddelbaar,opleidingsniveauHoog,nettoArbeidsparticipatie,percentageWerknemers,percentageZelfstandigen,aantalInkomensontvangers,gemiddeldInkomenPerInkomensontvanger,gemiddeldInkomenPerInwoner,percentagePersonenMetHoogInkomen,percentagePersonenMetLaagInkomen,percentageHuishoudensMetHoogInkomen,percentageHuishoudensMetLaagInkomen,percentageHuishoudensMetLaagsteInkomen,percentageHuishoudensOnderOfRondSociaalMinimum,aantalPersonenMetEenAoUitkeringTotaal,aantalPersonenMetEenWwUitkeringTotaal,aantalPersonenMetEenAlgBijstandsuitkeringTot,aantalPersonenMetEenAowUitkeringTotaal,gemiddeldGestandaardiseerdInkomenVanHuishoudens,huishoudensTot110PercentVanSociaalMinimum,huishoudensTot120PercentVanSociaalMinimum,mediaanVermogenVanParticuliereHuish,aantalJongerenMetJeugdzorgInNatura,percentageJongerenMetJeugdzorgInNatura,aantalWmoClienten,aantalWmoClientenPer1000Inwoners,personenautosTotaal,personenautosPerHuishouden,personenautosPerKm2,motortweewielersTotaal,aantalPersonenautosMetBrandstofBenzine,aantalPersonenautosMetOverigeBrandstof,oppervlakteTotaalInHa,oppervlakteLandInHa,oppervlakteWaterInHa,huisartsenpraktijkGemiddeldeAfstandInKm,huisartsenpraktijkGemiddeldAantalBinnen1Km,huisartsenpraktijkGemiddeldAantalBinnen3Km,huisartsenpraktijkGemiddeldAantalBinnen5Km,huisartsenpostGemiddeldeAfstandInKm,apotheekGemiddeldeAfstandInKm,ziekenhuisInclBuitenpolikliniekGemAfstInKm,ziekenhuisInclBuitenpoliGemAantalBinnen5Km,ziekenhuisInclBuitenpoliGemAantalBinnen10Km,ziekenhuisInclBuitenpoliGemAantalBinnen20Km,ziekenhuisExclBuitenpolikliniekGemAfstInKm,ziekenhuisExclBuitenpoliGemAantalBinnen5Km,ziekenhuisExclBuitenpoliGemAantalBinnen10Km,ziekenhuisExclBuitenpoliGemAantalBinnen20Km,groteSupermarktGemiddeldeAfstandInKm,groteSupermarktGemiddeldAantalBinnen1Km,groteSupermarktGemiddeldAantalBinnen3Km,groteSupermarktGemiddeldAantalBinnen5Km,winkelsOvDagelijkseLevensmGemAfstInKm,winkelsOvDagelLevensmGemAantalBinnen1Km,winkelsOvDagelLevensmGemAantalBinnen3Km,winkelsOvDagelLevensmGemAantalBinnen5Km,warenhuisGemiddeldeAfstandInKm,warenhuisGemiddeldAantalBinnen5Km,warenhuisGemiddeldAantalBinnen10Km,warenhuisGemiddeldAantalBinnen20Km,cafeGemiddeldeAfstandInKm,cafeGemiddeldAantalBinnen1Km,cafeGemiddeldAantalBinnen3Km,cafeGemiddeldAantalBinnen5Km,cafetariaGemiddeldeAfstandInKm,cafetariaGemiddeldAantalBinnen1Km,cafetariaGemiddeldAantalBinnen3Km,cafetariaGemiddeldAantalBinnen5Km,restaurantGemiddeldeAfstandInKm,restaurantGemiddeldAantalBinnen1Km,restaurantGemiddeldAantalBinnen3Km,restaurantGemiddeldAantalBinnen5Km,hotelGemiddeldeAfstandInKm,hotelGemiddeldAantalBinnen5Km,hotelGemiddeldAantalBinnen10Km,hotelGemiddeldAantalBinnen20Km,kinderdagverblijfGemiddeldeAfstandInKm,kinderdagverblijfGemiddeldAantalBinnen1Km,kinderdagverblijfGemiddeldAantalBinnen3Km,kinderdagverblijfGemiddeldAantalBinnen5Km,buitenschoolseOpvangGemAfstandInKm,buitenschoolseOpvangGemiddeldAantalBinnen1Km,buitenschoolseOpvangGemiddeldAantalBinnen3Km,buitenschoolseOpvangGemiddeldAantalBinnen5Km,basisonderwijsGemiddeldeAfstandInKm,basisonderwijsGemiddeldAantalBinnen1Km,basisonderwijsGemiddeldAantalBinnen3Km,basisonderwijsGemiddeldAantalBinnen5Km,voortgezetOnderwijsGemAfstandInKm,voortgezetOnderwijsGemiddeldAantalBinnen3Km,voortgezetOnderwijsGemiddeldAantalBinnen5Km,voortgezetOnderwijsGemiddeldAantalBinnen10Km,vmboGemiddeldeAfstandInKm,vmboGemiddeldAantalBinnen3Km,vmboGemiddeldAantalBinnen5Km,vmboGemiddeldAantalBinnen10Km,havoVwoGemiddeldeAfstandInKm,havoVwoGemiddeldAantalBinnen3Km,havoVwoGemiddeldAantalBinnen5Km,havoVwoGemiddeldAantalBinnen10Km,brandweerkazerneGemiddeldeAfstandInKm,opritHoofdverkeerswegGemiddeldeAfstandInKm,treinstationGemiddeldeAfstandInKm,overstapstationGemiddeldeAfstandInKm,zwembadGemiddeldeAfstandInKm,kunstijsbaanGemiddeldeAfstandInKm,bibliotheekGemiddeldeAfstandInKm,poppodiumGemiddeldeAfstandInKm,bioscoopGemiddeldeAfstandInKm,bioscoopGemiddeldAantalBinnen5Km,bioscoopGemiddeldAantalBinnen10Km,bioscoopGemiddeldAantalBinnen20Km,saunaGemiddeldeAfstandInKm,zonnebankGemiddeldeAfstandInKm,attractieparkGemiddeldeAfstandInKm,attractieparkGemiddeldAantalBinnen10Km,attractieparkGemiddeldAantalBinnen20Km,attractieparkGemiddeldAantalBinnen50Km,theaterGemiddeldeAfstandInKm,theaterGemiddeldAantalBinnen5Km,theaterGemiddeldAantalBinnen10Km,theaterGemiddeldAantalBinnen20Km,gemiddeldeAfstandTotMuseum,gemiddeldAantalMuseaBinnen5Km,gemiddeldAantalMuseaBinnen10Km,gemiddeldAantalMuseaBinnen20Km,afstandTotOpenbaarGroenTotaal,afstandTotParkOfPlantsoen,afstandTotDagrcreatiefTerrein,afstandTotBos,afstandTotOpenNatuurTerreinTotaal,afstandTotOpenDroogNatuurTerrein,afstandTotOpenNatNatuurlijkTerrein,afstandTotSemiopenbaarGroenTotaal,afstandTotSportterrein,afstandTotVolkstuin,afstandTotVerblijfsrecreatiefTerrein,afstandTotRecreatiefBinnenwater,afstandTotBegraafplaats,jrstatcode,jaar,aantalNieuwbouwWoningen,aantalNietWoningvoorraad,aantalNieuwbouwNietWoningen,percEengezinswoningTussenwoning,percEengezinswoningHoekwoning,percEengezinswoning2Onder1Kap,percEengezinswoningVrijstaand,percBouwjaarMeerDan10JaarGeleden,percBouwjaarAfgelopen10Jaar,percentageOnbewoond,gemiddeldAardgasverbruik,percentageAardgaswoningen,percentageAardgasvrijeWoningen,gemiddeldeElektriciteitslevering,gemiddeldeElektriciteitsteruglevering,percentageWoningenMetZonnestroom,aantalLeerlingenPrimairOnderwijs,aantalLeerlingenVoortgezetOnderwijs,aantalStudentenMbo,aantalStudentenHbo,aantalStudentenWo,fuuid
BU0363TA04,Amstel III deel C/D-Zuid,WK0363TA,GM0363,Amsterdam,1,NEE,"1105",1,744,4,-99997,5,5,0,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,0,0,5,-99997,-99997,-99997,1.5,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,10,45,10,0,10,5,5,85,2,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,505,-99997,-99997,5,325,185,36,35,1,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TA04,2024,0,79,1,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,0,0,0,buurten.028070e6-0fb6-40a6-8fad-a718659e1222
BU0363TA05,Amstel III deel A/B-Zuid,WK0363TA,GM0363,Amsterdam,1,NEE,"1105",1,2532,1,7552,2680,1295,1380,2,36,59,2,0,91,8,1,0,20,6,0,0,2230,82,16,2,1.2,16,28,56,16,1,15,27,41,0,25,85,75,35,170,95,65,555,2309,181,0,100,-99997,0,100,0,100,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,83,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,10,30,40,0,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,565,0.3,1593,30,410,155,38,35,2,0.4,1.5,5,26.3,0.5,1,0.5,1,3.1,12,0.5,1,3,7,0.6,0.5,3.1,15,0.5,1,15.3,81,3.5,2,13,32.3,1.7,0,2.5,8.6,0.5,2,22.5,69.3,0.4,2.1,27.4,71.5,1.3,15.1,111.1,492.3,0.5,1.1,15.5,48.2,1.3,0,5.1,27.8,1.4,0,6,22.6,2.4,1,4.2,39.8,2.4,1,3.7,27,2.4,1,3.7,28.6,3.2,0.9,0.9,4.9,3.3,8.8,3.4,8.5,3,1,3,15,6.9,7.1,3.4,5,11,57.5,3.1,4,20.5,54,5.9,0,16.4,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TA05,2024,0,114,1,0,0,0,0,22,78,8,70,15,85,1340,0,1,20,0,10,210,690,buurten.dafbc5b2-3bbf-42d5-ac09-1601f7602358
BU0363TA06,AMC,WK0363TA,GM0363,Amsterdam,1,NEE,"1105",1,1745,2,45,35,25,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,0,29,35,100,0,0,1,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,5,5,0,0,10,20,5,45,1,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,5,-99997,-99997,0,0,0,80,77,3,1.5,0.3,6.6,19.3,1.3,1.2,1.3,1,3.1,11.1,1.3,1,3,7,1.7,0.1,5.7,13.3,1,0.2,25.8,67.8,2.9,2,9.6,33.1,1.9,0,3,7.4,0.9,0.3,16.3,60.8,0.7,1.1,25.4,61.4,1.2,15,87.9,492.1,1.3,0.3,17.5,44.1,1.8,0,9.2,24.1,1.8,0,8.4,20.5,2.7,1,2.6,34.2,2.7,1,2.4,24.6,2.7,1,2.4,23,3.2,0.8,1.7,5.3,4.1,9.3,2.5,8.4,3.4,1,3,15,7.4,7.6,3.7,3.3,10.1,58,3.4,4,17.6,54,6.2,0,8.5,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TA06,2024,0,31,1,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,0,0,0,buurten.e205059a-e48b-42cd-aeae-bf9c90ca4534
BU0363TA07,Hoge Dijk,WK0363TA,GM0363,Amsterdam,1,NEE,"1105",1,441,5,64,90,65,30,1,29,44,16,11,83,13,2,2,0,0,0,0,75,90,5,5,1.2,63,10,28,63,6,15,3,13,0,5,10,5,5,5,5,10,40,8,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,10,10,10,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,45,0.6,30,5,30,15,161,146,15,1.5,0,4.9,17.9,1.6,1.6,1.6,1,2.7,11.6,1.6,1,2.7,7,1.5,0.1,3.9,12.3,1.2,0.9,16.1,61.9,3.1,1.8,10.3,33.4,2.4,0,2.2,6.8,0.8,2,16.5,51.5,0.7,2,20.9,58.7,1.2,13.6,87.3,493.3,1.3,0.2,13.4,40.7,1.7,0.1,6.2,23.7,1.9,0.1,5,19.5,3.2,0.8,3.6,32.8,3.2,0.8,2.9,23.5,3.2,0.8,2.9,23.4,3,1.1,1.5,5.5,4.4,9.5,2.7,8.5,3.6,0.8,2.3,14.7,7.6,7.7,3.8,4.3,10.6,57.5,3.7,3,16.3,53.8,5.8,0,11.2,55.7,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TA07,2024,0,14,0,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1050,-99997,-99997,5230,610,-99997,0,10,10,10,10,buurten.d4de86bd-c9a8-4cf4-bf4b-34ff6b2d7822
BU0363TB01,Venserpolder-West,WK0363TB,GM0363,Amsterdam,1,NEE,"1102",1,3196,1,10134,5050,2655,2395,12,13,33,26,16,69,14,15,2,50,9,65,13,2980,63,15,22,1.6,16,12,73,16,2,23,10,50,0,70,95,100,10,140,105,75,600,2817,280,0,100,-99997,22,78,66,12,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,230,70,340,680,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1145,0.4,2296,75,960,185,50,50,0,0.6,1.4,12.6,30.1,4.3,0.6,4.3,1,5.1,12,4.3,1,4,7,0.7,0.7,8.2,21,0.7,3.9,41.2,105.4,1.8,2.5,20.2,33.7,1.5,0,6.3,16.6,0.7,1.6,64.8,112.4,0.6,3.9,55.7,132.5,1.5,20,390.8,497.9,0.3,1.7,18.7,68.9,0.8,0.7,9.8,45.8,0.8,0.7,9.1,32.2,0.8,4.9,7.8,56.6,0.8,3.9,6.4,39.6,1.4,3.9,5.4,41.8,2.9,2,1.2,1.2,1.9,5.2,1.7,6.4,2.6,1,9.1,15,3,3.3,2.4,6,11,61.1,2,5,41.9,54.1,4.4,1.4,44.9,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TB01,2024,0,39,0,0,0,0,0,100,0,4,670,90,10,1660,0,1,310,200,140,90,150,buurten.e710e589-f6e5-4763-8b4a-a8b406f209ee
BU0363TB02,Venserpolder-Oost,WK0363TB,GM0363,Amsterdam,1,NEE,"1102",1,3575,1,10693,3440,1775,1665,12,14,37,25,11,68,17,13,2,30,9,20,6,2020,61,16,23,1.7,16,13,71,16,2,23,12,47,0,40,60,75,5,105,80,55,430,1737,299,6,94,-99997,35,65,50,15,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,150,60,220,320,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,810,0.4,2519,35,655,155,32,32,0,0.5,1.5,13.5,35.4,4.7,0.6,4.7,0.9,5.1,12,4.7,0.9,4,7,0.5,1.7,9.6,26.3,0.5,5.4,52,124.9,2,3,20.9,34.1,1.3,0.2,7.3,16.8,0.3,5,66.9,119.6,0.5,5.2,63.2,153.8,0.9,21.4,400,493.5,0.5,1.5,22.9,78.6,0.5,1,15.8,51.4,0.5,1,12.7,35.7,0.5,4.3,12.3,57.6,0.5,3.3,9.5,40.6,1,3.3,6.4,42.4,2.6,2.5,0.9,0.9,2,4.3,2,5.6,2.9,1,9,15,2.2,2.5,3.1,6,11,61.1,2.2,5,42.1,54.1,4.1,1,45.8,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TB02,2024,0,16,0,5,1,0,0,96,4,2,680,99,1,1770,60,4,200,140,90,90,140,buurten.8db15efb-8594-40ee-a0ac-f7b43e4dbdc8
BU0363TC01,D-buurt,WK0363TC,GM0363,Amsterdam,1,NEE,"1102",1,4541,1,8813,2350,1155,1195,6,51,36,6,2,92,5,3,0,25,10,5,2,1935,86,8,6,1.2,22,20,57,22,2,23,18,34,0,20,60,40,0,65,80,50,315,1681,56,0,100,-99997,1,99,24,75,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,100,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,30,10,50,40,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,275,0.1,1038,20,240,35,28,27,1,0.3,1.7,14.7,29.6,4.6,0.9,4.6,1,5.5,12,4.6,1,4,7,1.1,0.4,9,19.6,0.4,2.8,47.5,101,1.9,2.9,19.4,34.2,0.4,1.9,4.8,14.6,0.4,17,63.3,106,0.4,5.1,54,117.8,1,19,388.1,493.9,0.5,1.7,24.2,66.6,0.5,1.6,12.7,43.5,0.5,1.7,11.2,31.7,0.5,4,8.5,55.1,0.9,3,6.6,38.1,0.5,3,5.2,40.7,2.9,2.5,1.5,1.6,1.9,4.9,1.8,6.2,2.8,1,8.5,15,2.8,3,3,6,11.4,60.9,2,5,41.5,54.8,4.4,1.2,45.2,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TC01,2024,262,54,2,0,0,0,0,67,33,6,10,0,90,1180,0,0,60,30,130,320,740,buurten.0a37e756-df0c-4eac-844b-842472cde84b
BU0363TC02,F-buurt,WK0363TC,GM0363,Amsterdam,1,NEE,"1102",1,4640,1,19630,4350,2220,2125,15,18,38,23,6,72,19,8,1,30,7,15,3,2260,57,13,30,1.9,14,11,75,14,2,33,9,42,0,45,95,120,15,205,160,100,740,1934,323,24,76,-99997,27,73,30,43,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,81,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,160,80,150,220,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1095,0.5,4933,70,845,250,23,22,1,0.4,3.8,18.6,29.1,3.6,0.4,3.6,1,5.8,12,3.6,1,3.8,7,0.5,2.6,10.3,19.6,0.5,13.5,55.6,100.4,0.9,2,18.3,34.2,1.3,0.2,6.3,15.4,0.5,14.3,70.1,103.6,0.5,6.8,58.2,115.8,0.8,17.5,370.6,495.4,0.4,1.8,34,66.3,0.7,0.7,15.5,44.7,0.5,0.9,16.8,34.4,0.9,4.2,6,54.2,0.9,3.2,5,37.2,0.9,3.2,5,40.2,2.2,1.8,1.4,2.2,0.7,5.5,0.9,6.8,2.1,1,8,15,3.5,3.8,2.8,5.5,11.1,60.5,0.8,5,39.8,54.6,4.7,1.1,43.3,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TC02,2024,0,104,1,21,3,0,0,69,31,3,140,16,70,2120,80,5,300,290,170,150,120,buurten.cadfa976-8716-4e66-8f92-f159ba6765fd
BU0363TC03,Amsterdamse Poort,WK0363TC,GM0363,Amsterdam,1,NEE,"1102",1,3727,1,5442,2315,1215,1100,7,19,45,19,9,80,9,10,1,20,9,5,4,1605,75,14,11,1.4,12,23,65,12,1,17,22,47,0,25,160,35,30,50,70,50,420,1574,250,0,100,-99997,0,100,43,57,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,65,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,100,40,110,170,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,265,0.2,621,10,205,55,43,43,1,0.7,3.3,18.1,29,3.3,0.3,3.3,1,6,12,3.3,1,4,7,0.3,3.7,10.8,19.9,0.2,17.9,56.3,102.8,0.4,2,18.1,34.5,0.8,0.7,7.1,15.8,0.2,22.5,71.9,103.4,0.2,11.7,58.3,117.5,0.4,17.6,342.5,495.8,0.8,1.7,33.8,66.4,1.2,0.1,14.3,45.3,1,0.6,16.3,34.7,1.3,4.3,6,54.2,1.3,3.3,5,37.2,1.3,3.3,5,40.8,2.3,1.9,0.9,2.1,0.9,5.8,0.4,7.1,1.7,1,8,15,3.8,4.1,2.4,5.9,11,60.1,0.9,5,37.8,54.4,4.8,0.9,41.6,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TC03,2024,0,356,0,0,0,0,0,100,0,10,240,35,64,1670,50,15,90,60,40,40,110,buurten.bb447ed4-c317-4721-862c-6444ca1bc146
BU0363TC04,Vogeltjeswei,WK0363TC,GM0363,Amsterdam,1,NEE,"1102",1,5011,1,9267,640,320,320,12,12,25,29,22,59,27,11,3,0,6,0,3,285,38,19,43,2.2,15,7,79,15,1,27,5,51,0,5,10,15,0,20,20,15,90,247,442,74,26,-99997,56,44,35,9,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,86,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,40,10,10,130,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,215,0.7,3108,15,180,35,7,7,0,0.2,3.6,19.4,29.2,3.7,0.2,3.7,1,5.9,12,3.7,1,3.9,7,0.7,1.6,10.8,19.3,0.5,11,57,97.8,1,2.1,19,34,1.5,0,5.5,14.9,0.7,9.7,69.4,103.5,0.5,3.9,56.4,111.6,0.9,16.5,378.4,493.5,0.6,2.2,36.3,66.7,0.8,1,16.9,44.3,0.6,1,18,34.6,0.7,4,6,53.6,0.7,3,5,36.6,0.7,3,5,39.6,2,1.6,1.6,2.4,0.6,5.3,0.9,6.6,2.3,1,8,15,3.4,3.7,3.1,5,11.2,60,0.7,5,41,55,4.7,1,44.4,56,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU0363TC04,2024,0,6,0,63,11,0,0,100,0,1,-99997,0,100,2780,190,14,40,30,20,20,20,buurten.132aa233-d044-40c7-a0aa-6e300ae6d368
